translation,ground_truth,generated,is_flawed
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", परिघाग्रेणतान् वृक्षान्बभञ्ज च महोदरः ।त्रिशिराश्चाङ्गदंवीरमभिदुद्रावसायकैः ।। ,"<verse>
महोदरो महावृक्षान् परिघैः समभञ्जत ।
त्रिशिराश्चाङ्गदं वीरं शरैः समभिदुद्रुवे ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", पद्मकाश्चैव शोभन्ते नीलाशोकाश्च पुष्पिताः। लोध्राश्च गिरिपृष्ठेषु सिंहकेसरपिञ्जराः।। ,"<verse>
विकसन्ति च पद्मानि नीलाश्चैवाशोकद्रुमाः ।
गिरिप्रस्थेषु लोध्राश्च सिंहकेसरगौरवाः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", हित्वा धर्मं तथाऽर्थं च कामं यस्तु निषेवते।।स वृक्षाग्रे यथा सुप्तः पतितः प्रतिबुध्यते। ,"<verse>
त्यक्त्वा धर्मं तथार्थं च कामं यः सेवते नरः ।
वृक्षाग्रे सुप्तवत्तस्य पाते बोधो भवेत्तथा ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", सुग्रीवेण समाख्यातास्सर्वे वानरयूथपाः।प्रदेशान्प्रविचिन्वन्ति सशैलवनकाननान्।। ,"<verse>
सुग्रीवेण समादिष्टा कपीनां यूथपास्तदा ।
वनेषु च गिरीणां च मार्गयामासुरञ्जसा ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", ततस्तुचोदितास्तेनराक्षसाज्वलितायुधाः ।लङ्कायानिर्ययुर्वीराःप्रणदन्तःपुनःपुनः ।। ,"<verse>
सञ्चोदितास्तदा तेन नमस्कृत्य प्रयान्ति ते ।
दीप्तायुधधरा वीरा लङ्काया निर्ययुस्तदा ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", सागरप्रतिमौघेनवृतस्तेनबलेनसः ।।प्रहस्तोनिर्ययौक्रुद्धःकालान्तकयमोपमः । ,"<verse>
प्रहस्तः क्रोधताम्राक्षः सैन्यसागरसंवृतः ।
कालान्तकयमाकारो निर्ययौ च रणाजिरम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", शोकोपहतचेताश्च वृद्धश्च जगतीपतिः।कामभावावसन्नश्च तस्मादेतद्ब्रवीमि ते।। ,"<verse>
एतद् ब्रवीमि ते राम दुःखितो हि महीपतिः ।
वृद्धश्चैव महाराजः कामस्य वशमागतः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", स च पावकसङ्काशः कुमारस्समपद्यत।उत्थायाग्निचयात्तस्माच्छरभङ्गो व्यरोचत।। ,"<verse>
ततो वह्नेः समुत्थाय शरभङ्गो युवाभवत् ।
दहन्निव शिखी दीप्तो बभौ परमवर्चसा ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", एषासायमुनारम्यादृश्यतेचित्रकानना ।भरद्वाजाश्रमःश्रीमान्दृश्यतेचैषमैथिलि ।। ,"<verse>
पश्य मैथिलि कान्तारं
यमुनातीरशोभितम् ।
भरद्वाजस्य रम्योऽयं
दृश्यते चाश्रमो महान् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", विवृद्धःकाञ्चनोवृक्षःफलकालेनिकृत्यते ।न नप्तारंस्वकंन्यायंशप्तुमेवंप्रजापते ।। ,"<verse>
फलोपेतसुवर्णस्य न युक्तं छेदनं विभो ।
प्रणप्तुः शपनं तद्वत् तव देव न युज्यते ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", धन्योऽस्म्यनुगृहीतोऽस्मि यस्य मे मुनिपुङ्गवः। गुणैस्सभ्रातृभार्यस्य वरदः परितुष्यति।। ,"<verse>
धन्योऽस्म्यनुगृहीतोऽस्मि त्वया मुनिवरेण वै ।
प्रसन्ने त्वयि मे भ्राता प्राणश्च वरदायिनि ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", शयानः पुरुषो राम तस्य शैलस्य मूर्धनि।।यत्स्वप्ने लभते वित्तं तत्प्रबुद्धोऽधिगच्छति। ,"<verse>
यद्यत्स्वप्ने धनं पश्येत्तस्मिन्पर्वतमूर्धनि ।
तत्तत्प्राप्नोत्यसन्देहं प्रबुद्धो मनुजेश्वर ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", तृणवद्भाषितं तासां गणयामास जानकी।।गर्जितं च तदा तासां सीतां प्राप्य निरर्थकम्। ,"<verse>
तृणं मत्वा तु तद्वाक्यं राक्षसीनां न शङ्किता ।
भयमुत्पादितं ताभिस्तृणवत्सममन्यत ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", सा तमार्तस्वरं श्रुत्वा तव स्नेहेन मैथिली।गच्छ गच्छेति मामाह रुदन्ती भयविह्वला।। ,"<verse>
तच्छ्रुत्वा करुणं नादं मैथिली भयविह्वला।
त्वत्स्नेहात्सा प्रचोद्य मां गन्तुं तव समीपतः॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", शोकोपहतचित्तश्च भयसन्त्रस्तचेतनः।तच्चाऽश्रमपदं गत्वा भूयश्शोकमहं गतः।। ,"<verse>
शोकार्तः भयसन्त्रस्तः आश्रमं समुपागतः ।
तत्र मे कम्पमानस्य दुःखं बहुगुणीकृतम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", अनेकशतसाहस्रीं विषण्णां हरिवाहिनीम्।जाम्बवान्समुदीक्ष्यैवं हनूमन्तमथाब्रवीत्।। ,"<verse>
विलोक्य कपिसैन्यानां चिन्तामुद्विग्नचेतसाम् ।
जाम्बवानथ संहृष्टो हनूमन्तमुवाच ह ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", मानुषंकृपणंराममेकंशाखामृगाश्रयम् ।समर्थंमन्यसेकेनत्यक्तंपित्रावनालयम् ।। ,"<verse>
पित्रा त्यक्तं वने दीनमेकाकिनं च मानुषम् ।
कपीनामाश्रयं प्राप्तं समर्थं वदसीह किम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", अद्यैवतस्यरौद्रस्यशरीरंमामकाश्शराः ।विधमिष्यन्तिभित्त्वातंमहाचापगुणच्युताः ।। ,"<verse>
अद्य मुक्तान्महाचापाद् भिन्दन्ति क्रूरविग्रहम् ।
मम बाणाः शितास्तीक्ष्णा हनिष्यन्ति हि तं रणे ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", यद्यप्यहमिमां देवीं शोकोपहतचेतनाम्।अनाश्वास्य गमिष्यामि दोषवद्गमनं भवेत्।। ,"<verse>
अनाश्वास्य च वैदेहीं शोकसंविग्नमानसाम् ।
किष्किन्धां यदि गच्छामि सर्वथा निन्दितो भवे ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", सुग्रीवेणैवमुक्तस्तु हनुमान्हरिपुङ्गवः।उवाच स्वेन तर्केण मध्ये वानरमन्त्रिणा।। ,"<verse>
एवं ब्रुवति सुग्रीवे हनूमान् हरियूथपः ।
मन्त्रिणां संनिधौ वाक्यं बभाषे स्वार्थयुक्तितः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", आह्वये देवगन्धर्वान्विश्वावसुहहाहुहून्।तथैवाप्सरसो देवीर्गन्धर्वीश्चापि सर्वशः।। ,"<verse>
हाहां हूहूं च गन्धर्वान् विश्वावसुं तथैव च।
दिव्याश्चाप्सरसो देवीः सर्वाभ्यो दिग्भ्य आहुये॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", अनयोपधयाराजन् भयशोकानुबन्धया ।अकामात्वद्वशंसीतानष्टनाथाभविष्यति ।। ,"<verse>
एवं विरहिता भर्त्रा दीना शोकभयाकुला ।
अकामापि वशं तुभ्यं मैथिली समुपैष्यति ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", कच्चिदर्थं विनिश्चित्य लघुमूलं महोदयम्।क्षिप्रमारभसे कर्तुं न दीर्घयसि राघव।। ,"<verse>
कच्चिदर्थं विनिर्णीतं लघुमूलं महोदयम् ।
क्षिप्रमारभसे कर्तुं न दीर्घयसि राघव ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", देवदानववीराणांवपुर्नैवंविधंभवेत् ।यादृशंराक्षसेन्द्रस्यवपुरेतत्प्रकाशते ।। ,"<verse>
न देवेषु न दैत्येषु तादृशं विद्यते महः ।
स एष सुमहातेजाः सर्वतो दीप्यते भृशम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", न रामं गणये वीर्यान्मानुषं क्षीणजीवितम्।आत्मदुश्चरितैः प्राणान्हतोयोऽद्य विमोक्ष्यते।। ,"<verse>
रामो मर्त्यो ह्यल्पजीवी न मे तस्य बलं मतम् ।
स्वपापेनाद्य मर्त्योऽसौ विनश्यति न संशयः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", अमर्षी दुर्जयो जेता विक्रान्तो बुद्धिमान्बली।रामस्य दक्षिणो बाहुर्नित्यं प्राणो बहिश्चरः।। ,"<verse>
अमर्षी चाप्यजेयश्च विजयी बलवान् मती ।
रामस्य दक्षिणो बाहुः प्राणो बाह्य इवापरः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", सनिर्यातोमहावीर्योधूम्राक्षोराक्षसैर्वृतः ।प्रहसन्पश्चिमद्वारंहनुमान्यत्रयूथपः ।। ,"<verse>
धूम्राक्षो राक्षसैः सार्धं हसन्निष्पततीश्वरः ।
पश्चिमं द्वारमासाद्य यत्र तिष्ठति मारुतिः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", तत् त्रिकालहितं वाक्यं धर्म्यमर्थानुबन्धि च।मन्यस्व नरदेवाय जानकी प्रतिदीयताम्।। ,"<verse>
त्रिकालेषु हितं पथ्यं धर्म्यमर्थप्रदं तव ।
तस्माज्जनपतेः पत्नीं सीतां रामाय देहि च ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", शक्रादिष्वपि देवेषु वर्तमानौ नयानयौ।श्रूयेते नरशार्दूल न त्वं शोचितुमर्हसि।। ,"<verse>
श्रूयते हि सुरेशाद्या न्यायेनैव नियन्त्रिताः ।
तस्मात्त्वं मा वृथा शोच नरव्याघ्र समाश्वसि ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", हा कौसल्ये नशिष्यामि हा सुमित्रे तपस्विनि।हा नृशंसे ममामित्रे कैकेयि कुलपांसनि।। ,"<verse>
हा कौसल्ये महाभागे हा सुमित्रे तपस्विनि।
हा कैकेयि कुलघ्न्याख्ये म्रियेऽहं शत्रुचोदितः॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", स तुबद्धाञ्जलि: प्रह्वोविनीतोराक्षसेश्वरः ।अब्रवीत्त्वरयोपेतःकिंकरोमीतिराघवम् ।। ,"<verse>
प्रणम्य राघवं भक्त्या रक्षोराजः कृताञ्जलिः ।
द्रुतं गत्वा समाभाष्य किं मया क्रियतामिति ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", उत्तिष्ठ नरशार्दूल हित्वैतद्दारुणं व्रतम्।पुरवर्यामितः क्षिप्रमयोध्यां याहि राघव।। ,"<verse>
त्यजैतं घोरसङ्कल्पं भरतर्षभ राघव ।
उत्तिष्ठ क्षिप्रमद्याशु पुरीं याह्यमरावतीम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", चित्रकूटं त्वयि प्राप्ते विमानैरतुलप्रभैः।इतस्ते दिवमारूढा यानहं पर्यचारिषम्।। ,"<verse>
चित्रकूटत्वयास्पृष्टे मया सेवितमानुषाः ।
अतुलप्रभदीप्तैश्च स्वर्गं याता विमानकैः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", ताभ्यां सह महाराज: पत्नीभ्यां तप्तवांस्तप:।हिमवन्तं समासाद्य भृगुप्रस्रवणे गिरौ।। ,"<verse>
सगरो भार्यया सार्धं हिमवन्तं नगोत्तमम् ।
भृगुप्रस्रवणे शृङ्गे तपस्तेपे सुदुश्चरम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", स जीर्णं मानुषं देहं परित्यज्य पिता हि नः।दैवीमृद्धिमनुप्राप्तो ब्रह्मलोकविहारिणीम्।। ,"<verse>
तातो नश्च महाराजः त्यक्त्वा जीर्णं कलेवरम् ।
ब्रह्मलोकविहारश्रियं प्राप्तवान् दिव्यसम्पदम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", तां दृष्ट्वा भृशसन्त्रस्ताश्चीरकृष्णाजिनाम्बराम्।।तापसीं नियताहारां ज्वलन्तीमिव तेजसा। ,"<verse>
चीरकृष्णाजिनाम्बरा तापसी दीप्ततेजसा ।
मिताहारा तपोदीप्ता वानराणां भयङ्करी ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", एवमुक्तस्तुरामेणभरद्वाजोमहामुनिः ।।प्रत्युवाचरघुश्रेष्ठंस्मितपूर्वंप्रहृष्टवत् । ,"<verse>
एवमुक्ते तु रामेण मुनिः प्रमुदितोऽभवत् ।
भरद्वाजो विहस्यैवं प्रत्युवाच रघूत्तमम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", अस्य देवप्रभावस्य वसतो विजने वने।रक्षसाऽपहृता पत्नी यामिच्छन्ताविहागतौ।। ,"<verse>
देवतुल्यो बलोपेतः वने तस्य हृता प्रिया ।
रक्षसा निर्जने देशे तन्मार्गार्थमिहागतौ ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", दीयतां दीयतामन्नं वासांसि विविधानि च।इति सञ्चोदितास्तत्र तथा चक्रुरनेकश:।। ,"<verse>
देहि भक्तं प्रदेहान्नं वासांसि विविधानि च ।
इत्याहुस्ते प्रबन्द्धारः तथा चक्रुः प्रदायकाः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", रामो हि भरताद्भूयस्तव शुश्रूषते सदा।विशेषं त्वयि तस्मात्तु भरतस्य न लक्षये।। ,"<verse>
भरतादधिकं रामः सेवते त्वां शुचिव्रते ।
न हेतुं तत्र पश्यामि स्नेहस्य भरते तव ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", ततो रुधिरताम्राक्षो भुजमुद्यम्य दक्षिणम्।अश्रुपूर्णमुखो दीनोऽब्रवीज्जानपदं जनम्।। ,"<verse>
दीनस्ताम्राक्षुपातार्द्रो वीक्षितुं समुपेतकान् ।
उद्यम्य दक्षिणं पाणिं बभाषे ग्रामवासिनः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", इन्द्रजित्तुतदाक्रुद्धोमहातेजामहाबलः ।वानराणांशरीराणिव्यधमद्रावणात्मजः ।। ,"<verse>
ततः क्रुद्धो महातेजा रावणिः सुमहाबलः ।
जगाम सहसा क्रुद्धो कपीन् हन्तुं प्रचक्रमे ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", एकतोऽभ्यागमन् सर्वे ह्यसुरा राक्षसैस्सह।युद्धमासीन्महाघोरं वीर त्रैलोक्यमोहनम्।। ,"<verse>
एकतस्त्वरिताः सर्वे सराक्षससुरास्तथा ।
त्रिलोकमोहनं घोरं बभूव समरं महत् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", मम भर्तामहातेजा वयसा पञ्चविंशकः।।अष्टादश हि वर्षाणि मम जन्मनि गण्यते। ,"<verse>
पञ्चविंशतिवर्षाणि मम भर्तुर्महायशः ।
अष्टादश हि वर्षाणि मम जन्मनि गण्यते ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", निकुम्भाग्रजवीर्यंतेबाणवेगवदद्भुतम् ।।सन्नतिश्चप्रभावश्चतववारावणस्यवा । ,"<verse>
निकुम्भाग्रज वीर्यं ते शरवेगश्च चित्रकम् ।
अनुवृत्तिश्च कीर्तिश्च रावणस्येव राजते ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", मन्ये प्रीतिविशिष्टा सा मत्तो लक्ष्मण शारिका।यस्यास्तच्छ्रूयते वाक्यं शुक पादमरेर्दश।। ,"<verse>
मम प्रवासनं श्रुत्वा शुकी प्राह स्म शारिकाम् ।
दश शत्रु-पदं शारि लक्ष्मणैषा ममाधिका ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", आयुधं किञ्च रामस्य निहता येन राक्षसाः।खरश्च निहतस्संख्ये दूषणस्त्रिशिरास्तथा।। ,"<verse>
कैः शस्त्रैर्निहतास्तेन खरदूषणशत्रवः ।
त्रिशिराश्चैव दैत्येन्द्रो केन वीर्येण पातिताः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", स दर्भं संस्तराद्गृह्य ब्राह्मेणास्त्रेण योजयत्।।स दीप्त इव कालाग्निर्जज्वालाभिमुखो द्विजम्। ,"<verse>
दर्भासनात् तृणं गृह्य ब्राह्ममस्त्रं मयोजिथ ।
दीप्तं कालानलप्रख्यं तं काकं प्रत्यवासृजः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", पुण्यैश्च नियताहारैः शोभितं परमर्षिभिः।तद्ब्रह्मभवनप्रख्यं ब्रह्मघोषनिनादितम्।। ,"<verse>
ब्रह्मलोकप्रतीकाशाः वेदघोषनिनादिताः ।
मिताहाराश्रिताः पुण्याः महर्षिभिरलङ्कृताः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", ममभार्याजनस्थानादज्ञानाद्राक्षसाधम ।हृतातेविवशायस्मात्तस्मात्त्वंनासिवीर्यवान् ।। ,"<verse>
रक्षोऽधम मया हीना त्वया मेऽपहृता प्रिया ।
विवशा मोहिता मन्द तस्मात्त्वं न हि वीर्यवान् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", स तां परिवृतां दीनां निरानन्दां तपस्विनीम्।साकारैर्मधुरैर्वाक्यैर्न्यदर्शयत रावणः।। ,"<verse>
राक्षसीभिर्युतां दीनां शोकार्तां तां तपस्विनीम् ।
रावणो मधुरैर्वाक्यैः स्वमभिप्रायमब्रवीत् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", स तु वीर्यवतां श्रेष्ठः प्लवतामपि चोत्तमः।जगाम वेगवान् लङ्कां लङ्घयित्वा महोदधिम्।। ,"<verse>
महावीरो हनूमांश्च कपीन्द्रो वेगवान् बली ।
तीर्त्वा सागरमम्भोधिं लङ्कां प्राप स्वतेजसा ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", ददर्श च पतन्नेव विविधद्रुमभूषितम्।।द्वीपं शाखामृगश्रेष्ठो मलयोपवनानि च। ,"<verse>
अन्तरिक्षगतो द्वीपं ददर्श प्लवगोत्तमः।
मलयस्य वनान्यत्र नानावृक्षवृतानि च॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", अन्योन्यंप्रममन्थुस्तेविविशुर्नगरंभयात् ।पृष्ठतस्तेतुसम्मूढाःप्रेक्षमाणामुहुर्मुहुः ।। ,"<verse>
भयाद् भूयोऽपि पश्यन्तः प्रविशन्ति स्म तां पुरीम् ।
अन्योन्यं प्रमथ्नन्तो वै भीता लङ्कां प्रवेशिरे ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", शत्रुघ्नश्चतदाराममभिवाद्यसलक्ष्मणम् ।।सीतायाश्चरणौवीरोविनयादभ्यवादयत् । ,"<verse>
शत्रुघ्नो लक्ष्मणश्चैव रामं प्रणेमतुस्तदा ।
ततः सीतां च ते वीरौ पूजयामासतुस्तदा ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", सद्यस्सौम्यं परित्यज्य भिक्षुरूपं स रावणः।स्वं रूपं कालरूपाभं भेजे वैश्रवणानुजः।। ,"<verse>
विहाय सौम्यभिक्षुत्वं भ्राता वैश्रवणस्य च ।
जग्राह कालवद् रूपं क्रूरं रावणराक्षसः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", उपविष्टावुभौ तौ तु भ्रातरावतितेजसौ।।प्रेषयामासतुर्वीरौ मन्त्रिश्रेष्ठं सुदामनम्।  ,"<verse>
उपविष्टौ तु तौ वीरौ भ्रातरौ दीप्ततेजसौ ।
मन्त्रिश्रेष्ठं सुदामानं दशरथाय प्रहिण्वतौ ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", अब्रवीत्सुमहातेजा ब्रह्मा सुरुचिरं वच:।ऋषिस्त्वमसि भद्रं ते स्वार्जितै: कर्मभिश्शुभै:।। ,"<verse>
तमुवाच ततो ब्रह्मा स्वयंभूरमितद्युतिः ।
ऋषिरित्येव जानीहि स्वस्ति तेऽस्तु शुभं तव ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", राज्यभ्रष्टेन दीनेन तापसेन गतायुषा।किं करिष्यसि रामेण मानुषेणाल्पतेजसा।। ,"<verse>
राज्यभ्रष्टेन दीनेन तापसेन गतायुषा।
निस्तेजसा च रामेण मर्त्येनाद्य किमर्थता॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", यथाऽहं तस्य वीरस्य वनादुपधिना हृता।रक्षसा तद्भयादेव तथा नार्हति राघवः।। ,"<verse>
न मां चौर्येण नयेद् धीमान् यथा रावणोऽहरत्।
वीर्येण तु ममोद्धारो युक्तो रामस्य नान्यथा॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", छिन्ना भिन्ना विभक्ता वा दीप्तेवाग्नौ प्रदीपिता।रावणं नोपतिष्ठेयं किं प्रलापेन वश्चिरम्।। ,"<verse>
छिन्ना भिन्ना विभीता वा दीप्ते वाग्नौ प्रदीपिता ।
रावणं नोपतिष्ठेयं किं वृथा वः प्रजल्पनैः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", इच्छामि सरितश्शैलान्पल्वलानि वनानि च।द्रष्टुं सर्वत्र निर्भीता त्वया नाथेन धीमता।। ,"<verse>
त्वया सह चरिष्यामि वनेषु ह्यविशङ्किता ।
नदीः शैलान् सरांस्यापि द्रष्टुमिच्छामि सर्वतः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", दिव्याभरणमाल्याभिर्दिव्यरूपाभिरावृतम्।क्रीडारतिविधिज्ञाभिरप्सरोभिस्सहस्रशः।। ,"<verse>
दिव्यमाल्यधरास्तत्र दिव्याभरणभूषिताः ।
क्रीडोत्सुकाः समायुक्ता दिव्याप्सरःसहस्रकैः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", कुष्ठस्थगरपुन्नाग भूर्जपत्रोत्तरच्छदान्।कामिनां स्वास्तरान्पश्य कुशेशयदलायुतान्।। ,"<verse>
कुष्ठस्थगरपुन्नागभूर्जपत्रसुसंस्कृतान् ।
पश्य पद्मदलैः कीर्णान् शय्यान् प्रेयसि कामिनाम् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", कृत्वा मूर्ध्नि पदन्यासं रावणस्य दुरात्मनः।त्वां द्रष्टुमुपयातोऽहं समाश्रित्य पराक्रमम्।। ,"<verse>
पदं दत्त्वा शिरे क्रूरे रावणस्य दुरात्मनः ।
वीर्येणागत्य संप्राप्तस्त्वां द्रष्टुमहमध्ये वै ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", तत्र तत्र च दृश्यन्ते सङ्क्षिप्ताः काष्ठसञ्चयाः।।लूनाश्च पथि दृश्यन्ते दर्भा वैडूर्यवर्चसः। ,"<verse>
इतस्ततः प्रकीर्णानि पथि काष्ठानि कानिचित् ।
वैदूर्यसदृशा दर्भा दृश्यन्ते पथि सर्वतः ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", मां च दृष्ट्वा वने तस्मिन् समागम्य ततस्ततः।ता स्समभ्यागताः क्षिप्रं रावणायाचचक्षिरे।। ,"<verse>
ज्ञानं दीपः परं लोके अज्ञानतिमिरापहम् ।
शास्त्रबोधेन लभ्येत तस्माद् ज्ञानं समाचरेत् ॥
</verse>",False
" ""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health.  ", गोलाङ्गूलेश्वरंचैववालिपुत्रमथाङ्गदम् ।।विव्याधबहुभिर्बाणैस्त्वरमाणोऽथरावणिः । ,"<verse>
तत इन्द्रजितो बाणैर्गोलाङ्गूलपतिं तथा ।
वालिपुत्रं च बाणौघैरङ्गदं समवाकिरत् ॥
</verse>",False
